5222.347, 0
5222.447, 10
5222.547, 0
5222.647, 0
5222.747, 0
5222.847, 0
5222.947, 10
5223.047, 0
5223.147, 0
5223.247, 10
5223.347, 10
5223.447, 20
5223.547, 0
5223.647, 0
5223.747, 10
5223.847, 40
5223.947, 10
5224.047, 20
5224.147, 10
5224.247, 0
5224.347, 0
5224.447, 0
5224.547, 30
5224.647, 10
5224.747, 0
5224.847, 0
5224.947, 0
5225.047, 20
5225.147, 10
5225.247, 0
5225.347, 30
5225.447, 60
5225.547, 20
5225.647, 30
5225.747, 20
5225.847, 20
5225.947, 10
5226.047, 0
5226.147, 0
5226.247, 60
5226.347, 20
5226.447, 20
5226.547, 40
5226.647, 10
5226.747, 0
5226.847, 0
5226.947, 10
5227.047, 0
5227.147, 10
5227.247, 10
5227.347, 10
5227.447, 10
5227.547, 0
5227.647, 0
5227.747, 30
5227.847, 30
5227.947, 50
5228.047, 10
5228.147, 10
5228.247, 0
5228.347, 0
5228.447, 20
5228.547, 20
5228.647, 30
5228.747, 0
5228.847, 10
5228.947, 10
5229.047, 0
5229.147, 0
5229.247, 30
5229.347, 0
5229.447, 0
5229.547, 10
5229.647, 0
5229.747, 0
5229.847, 0
5229.947, 20
5230.047, 10
5230.147, 0
5230.247, 0
5230.347, 0
5230.447, 0
5230.547, 0
5230.647, 0
5230.747, 20
5230.847, 0
5230.947, 0
5231.047, 30
5231.147, 0
5231.247, 50
5231.347, 20
5231.447, 50
5231.547, 90
5231.647, 180
5231.747, 210
5231.847, 250
5231.947, 380
5232.047, 160
5232.147, 310
5232.247, 580
5232.347, 370
5232.447, 530
5232.547, 240
5232.647, 610
5232.747, 410
5232.847, 510
5232.947, 470
5233.047, 500
5233.147, 380
5233.247, 320
5233.347, 290
5233.447, 330
5233.547, 290
5233.647, 250
5233.747, 210
5233.847, 190
5233.947, 140
5234.047, 110
5234.147, 30
5234.247, 20
5234.347, 50
5234.447, 20
5234.547, 40
5234.647, 20
5234.747, 120
5234.847, 20
5234.947, 30
5235.047, 20
5235.147, 20
5235.247, 90
5235.347, 20
5235.447, 80
5235.547, 60
5235.647, 110
5235.747, 30
5235.847, 100
5235.947, 60
5236.047, 60
5236.147, 30
5236.247, 50
5236.347, 70
5236.447, 80
5236.547, 70
5236.647, 10
5236.747, 40
5236.847, 10
5236.947, 80
5237.047, 10
5237.147, 10
5237.247, 30
5237.347, 10
5237.447, 10
5237.547, 130
5237.647, 40
5237.747, 10
5237.847, 30
5237.947, 20
5238.047, 20
5238.147, 100
5238.247, 60
5238.347, 30
5238.447, 40
5238.547, 30
5238.647, 60
5238.747, 70
5238.847, 70
5238.947, 50
5239.047, 140
5239.147, 40
5239.247, 90
5239.347, 10
5239.447, 30
5239.547, 20
5239.647, 10
5239.747, 30
5239.847, 10
5239.947, 0
5240.047, 10
5240.147, 50
5240.247, 30
5240.347, 20
5240.447, 10
5240.547, 10
5240.647, 10
5240.747, 20
5240.847, 0
5240.947, 0
5241.047, 0
5241.147, 10
5241.247, 40
5241.347, 30
5241.447, 30
5241.547, 20
5241.647, 10
5241.747, 30
5241.847, 0
5241.947, 20
5242.047, 40
5242.147, 30
5242.247, 40
5242.347, 40
5242.447, 20
5242.547, 60
5242.647, 80
5242.747, 30
5242.847, 40
5242.947, 60
5243.047, 60
5243.147, 50
5243.247, 30
5243.347, 20
5243.447, 0
5243.547, 40
5243.647, 20
5243.747, 10
5243.847, 0
5243.947, 10
5244.047, 10
5244.147, 0
5244.247, 20
5244.347, 10
5244.447, 20
5244.547, 60
5244.647, 10
5244.747, 40
5244.847, 0
5244.947, 0
5245.047, 20
5245.147, 60
5245.247, 20
5245.347, 10
5245.447, 0
5245.547, 50
5245.647, 10
5245.747, 40
5245.847, 30
5245.947, 20
5246.047, 0
5246.147, 20
5246.247, 10
5246.347, 0
5246.447, 20
5246.547, 30
5246.647, 0
5246.747, 20
5246.847, 20
5246.947, 10
5247.047, 10
5247.147, 10
5247.247, 0
5247.347, 20
5247.447, 0
5247.547, 0
5247.647, 0
5247.747, 0
5247.847, 0
5247.947, 20
5248.047, 0
5248.147, 0
5248.247, 20
5248.347, 10
5248.447, 0
5248.547, 0
5248.647, 30
5248.747, 0
5248.847, 0
5248.947, 10
5249.047, 0
5249.147, 20
5249.247, 0
5249.347, 0
5249.447, 0
5249.547, 0
5249.647, 0
5249.747, 0
5249.847, 0
5249.947, 0
5250.047, 10
5250.147, 0
5250.247, 40
5250.347, 0
5250.447, 0
5250.547, 0
5250.647, 0
5250.747, 0
5250.847, 0
5250.947, 0
5251.047, 0
5251.147, 0
5251.247, 0
5251.347, 30
5251.447, 0
5251.547, 0
5251.647, 0
5251.747, 0
5251.847, 0
5251.947, 0
5252.047, 0
5252.147, 0
5252.247, 20
5252.347, 0
5252.447, 10
5252.547, 0
5252.647, 0
5252.747, 0
5252.847, 10
5252.947, 10
5253.047, 0
5253.147, 0
5253.247, 10
5253.347, 10
5253.447, 10
5253.547, 20
5253.647, 20
5253.747, 0
5253.847, 0
5253.947, 0
5254.047, 0
5254.147, 10
5254.247, 10
5254.347, 10
5254.447, 10
5254.547, 10
5254.647, 0
5254.747, 20
5254.847, 10
5254.947, 10
5255.047, 0
5255.147, 10
5255.247, 20
5255.347, 0
5255.447, 0
5255.547, 20
5255.647, 40
5255.747, 20
5255.847, 10
5255.947, 10
5256.047, 10
5256.147, 20
5256.247, 10
5256.347, 0
5256.447, 20
5256.547, 10
5256.647, 20
5256.747, 60
5256.847, 20
5256.947, 10
5257.047, 10
5257.147, 0
5257.247, 40
5257.347, 0
5257.447, 0
5257.547, 10
5257.647, 0
5257.747, 0
5257.847, 10
5257.947, 0
5258.047, 10
5258.147, 10
5258.247, 10
5258.347, 10
5258.447, 10
5258.547, 0
5258.647, 20
5258.747, 0
5258.847, 0
5258.947, 20
5259.047, 10
5259.147, 0
5259.247, 0
5259.347, 20
5259.447, 10
5259.547, 20
5259.647, 30
5259.747, 10
5259.847, 0
5259.947, 20
5260.047, 0
5260.147, 0
5260.247, 0
5260.347, 0
5260.447, 20
5260.547, 20
5260.647, 20
5260.747, 0
5260.847, 10
5260.947, 0
5261.047, 0
5261.147, 20
5261.247, 40
5261.347, 10
5261.447, 10
5261.547, 30
5261.647, 50
5261.747, 30
5261.847, 10
5261.947, 0
5262.047, 0
5262.147, 0
5262.247, 0
5262.347, 10
5262.447, 10
5262.547, 20
5262.647, 10
5262.747, 0
5262.847, 0
5262.947, 0
5263.047, 0
5263.147, 0
5263.247, 10
5263.347, 0
5263.447, 40
5263.547, 0
5263.647, 0
5263.747, 20
5263.847, 30
5263.947, 20
5264.047, 20
5264.147, 10
5264.247, 20
5264.347, 30
5264.447, 30
5264.547, 80
5264.647, 100
5264.747, 30
5264.847, 50
5264.947, 30
5265.047, 70
5265.147, 10
5265.247, 70
5265.347, 70
5265.447, 40
5265.547, 120
5265.647, 40
5265.747, 40
5265.847, 20
5265.947, 40
5266.047, 110
5266.147, 150
5266.247, 90
5266.347, 90
5266.447, 180
5266.547, 300
5266.647, 230
5266.747, 210
5266.847, 170
5266.947, 120
5267.047, 140
5267.147, 150
5267.247, 110
5267.347, 60
5267.447, 70
5267.547, 80
5267.647, 20
5267.747, 30
5267.847, 100
5267.947, 70
5268.047, 120
5268.147, 210
5268.247, 180
5268.347, 110
5268.447, 140
5268.547, 180
5268.647, 150
5268.747, 220
5268.847, 290
5268.947, 220
5269.047, 190
5269.147, 210
5269.247, 170
5269.347, 120
5269.447, 190
5269.547, 320
5269.647, 90
5269.747, 140
5269.847, 210
5269.947, 180
5270.047, 250
5270.147, 110
5270.247, 50
5270.347, 120
5270.447, 80
5270.547, 150
5270.647, 160
5270.747, 80
5270.847, 130
5270.947, 170
5271.047, 190
5271.147, 70
5271.247, 60
5271.347, 30
5271.447, 140
5271.547, 40
5271.647, 30
5271.747, 160
5271.847, 40
5271.947, 20
5272.047, 40
5272.147, 40
5272.247, 50
5272.347, 40
5272.447, 20
5272.547, 60
5272.647, 10
5272.747, 30
5272.847, 30
5272.947, 90
5273.047, 30
5273.147, 30
5273.247, 70
5273.347, 70
5273.447, 50
5273.547, 60
5273.647, 160
5273.747, 100
5273.847, 110
5273.947, 140
5274.047, 220
5274.147, 190
5274.247, 190
5274.347, 260
5274.447, 280
5274.547, 170
5274.647, 120
5274.747, 260
5274.847, 140
5274.947, 190
5275.047, 210
5275.147, 250
5275.247, 290
5275.347, 370
5275.447, 480
5275.547, 380
5275.647, 370
5275.747, 340
5275.847, 480
5275.947, 310
5276.047, 410
5276.147, 270
5276.247, 280
5276.347, 430
5276.447, 330
5276.547, 220
5276.647, 100
5276.747, 190
5276.847, 180
5276.947, 150
5277.047, 140
5277.147, 190
5277.247, 180
5277.347, 170
5277.447, 140
5277.547, 170
5277.647, 190
5277.747, 60
5277.847, 190
5277.947, 170
5278.047, 160
5278.147, 150
5278.247, 190
5278.347, 180
5278.447, 100
5278.547, 320
5278.647, 210
5278.747, 180
5278.847, 100
5278.947, 220
5279.047, 130
5279.147, 130
5279.247, 90
5279.347, 150
5279.447, 90
5279.547, 50
5279.647, 50
5279.747, 110
5279.847, 140
5279.947, 110
5280.047, 110
5280.147, 60
5280.247, 160
5280.347, 120
5280.447, 70
5280.547, 100
5280.647, 80
5280.747, 100
5280.847, 90
5280.947, 60
5281.047, 60
5281.147, 50
5281.247, 60
5281.347, 110
5281.447, 20
5281.547, 80
5281.647, 80
5281.747, 110
5281.847, 30
5281.947, 110
5282.047, 90
5282.147, 140
5282.247, 130
5282.347, 180
5282.447, 160
5282.547, 110
5282.647, 180
5282.747, 160
5282.847, 240
5282.947, 140
5283.047, 120
5283.147, 150
5283.247, 260
5283.347, 150
5283.447, 90
5283.547, 110
5283.647, 220
5283.747, 140
5283.847, 90
5283.947, 110
5284.047, 210
5284.147, 120
5284.247, 130
5284.347, 90
5284.447, 170
5284.547, 150
5284.647, 160
5284.747, 110
5284.847, 130
5284.947, 110
5285.047, 40
5285.147, 110
5285.247, 120
5285.347, 90
5285.447, 120
5285.547, 120
5285.647, 140
5285.747, 100
5285.847, 110
5285.947, 110
5286.047, 10
5286.147, 110
5286.247, 110
5286.347, 70
5286.447, 70
5286.547, 60
5286.647, 20
5286.747, 40
5286.847, 20
5286.947, 30
5287.047, 80
5287.147, 70
5287.247, 60
5287.347, 20
5287.447, 40
5287.547, 0
5287.647, 20
5287.747, 0
5287.847, 10
5287.947, 40
5288.047, 0
5288.147, 60
5288.247, 60
5288.347, 50
5288.447, 80
5288.547, 20
5288.647, 60
5288.747, 100
5288.847, 20
5288.947, 60
5289.047, 50
5289.147, 50
5289.247, 30
5289.347, 70
5289.447, 90
5289.547, 60
5289.647, 80
5289.747, 110
5289.847, 20
5289.947, 70
5290.047, 60
5290.147, 40
5290.247, 80
5290.347, 40
5290.447, 60
5290.547, 70
5290.647, 10
5290.747, 10
5290.847, 50
5290.947, 60
5291.047, 80
5291.147, 70
5291.247, 60
5291.347, 60
5291.447, 60
5291.547, 60
5291.647, 20
5291.747, 30
5291.847, 40
5291.947, 10
5292.047, 120
5292.147, 70
5292.247, 0
5292.347, 80
5292.447, 80
5292.547, 40
5292.647, 50
5292.747, 130
5292.847, 60
5292.947, 80
5293.047, 150
5293.147, 90
5293.247, 160
5293.347, 90
5293.447, 110
5293.547, 80
5293.647, 160
5293.747, 220
5293.847, 150
5293.947, 80
5294.047, 60
5294.147, 110
5294.247, 110
5294.347, 140
5294.447, 300
5294.547, 250
5294.647, 310
5294.747, 310
5294.847, 320
5294.947, 330
5295.047, 370
5295.147, 370
5295.247, 330
5295.347, 340
5295.447, 290
5295.547, 280
5295.647, 240
5295.747, 200
5295.847, 420
5295.947, 250
5296.047, 260
5296.147, 180
5296.247, 350
5296.347, 310
5296.447, 230
5296.547, 250
5296.647, 160
5296.747, 140
5296.847, 100
5296.947, 130
5297.047, 140
5297.147, 200
5297.247, 150
5297.347, 190
5297.447, 140
5297.547, 190
5297.647, 200
5297.747, 240
5297.847, 160
5297.947, 120
5298.047, 80
5298.147, 110
5298.247, 110
5298.347, 140
5298.447, 90
5298.547, 90
5298.647, 130
5298.747, 170
5298.847, 60
5298.947, 150
5299.047, 100
5299.147, 50
5299.247, 50
5299.347, 30
5299.447, 20
5299.547, 70
5299.647, 80
5299.747, 130
5299.847, 50
5299.947, 10
5300.047, 20
5300.147, 30
5300.247, 50
5300.347, 20
5300.447, 30
5300.547, 30
5300.647, 20
5300.747, 0
5300.847, 40
5300.947, 30
5301.047, 30
5301.147, 20
5301.247, 10
5301.347, 40
5301.447, 50
5301.547, 30
5301.647, 30
5301.747, 60
5301.847, 40
5301.947, 30
5302.047, 10
5302.147, 0
5302.247, 30
5302.347, 0
5302.447, 20
5302.547, 10
5302.647, 70
5302.747, 60
5302.847, 30
5302.947, 40
5303.047, 40
5303.147, 10
5303.247, 30
5303.347, 20
5303.447, 10
5303.547, 40
5303.647, 20
5303.747, 20
5303.847, 40
5303.947, 20
5304.047, 0
5304.147, 10
5304.247, 10
5304.347, 10
5304.447, 0
5304.547, 10
5304.647, 10
5304.747, 0
5304.847, 20
5304.947, 0
5305.047, 20
5305.147, 0
5305.247, 40
5305.347, 30
5305.447, 0
5305.547, 0
5305.647, 50
5305.747, 50
5305.847, 30
5305.947, 10
5306.047, 60
5306.147, 10
5306.247, 70
5306.347, 100
5306.447, 60
5306.547, 20
5306.647, 120
5306.747, 90
5306.847, 140
5306.947, 60
5307.047, 70
5307.147, 80
5307.247, 80
5307.347, 80
5307.447, 120
5307.547, 100
5307.647, 100
5307.747, 150
5307.847, 160
5307.947, 100
5308.047, 190
5308.147, 250
5308.247, 160
5308.347, 90
5308.447, 270
5308.547, 190
5308.647, 120
5308.747, 150
5308.847, 200
5308.947, 330
5309.047, 140
5309.147, 180
5309.247, 180
5309.347, 270
5309.447, 180
5309.547, 120
5309.647, 150
5309.747, 80
5309.847, 170
5309.947, 110
5310.047, 90
5310.147, 180
5310.247, 70
5310.347, 140
5310.447, 90
5310.547, 140
5310.647, 30
5310.747, 80
5310.847, 50
5310.947, 240
5311.047, 110
5311.147, 40
5311.247, 60
5311.347, 20
5311.447, 150
5311.547, 50
5311.647, 110
5311.747, 50
5311.847, 80
5311.947, 90
5312.047, 200
5312.147, 80
5312.247, 110
5312.347, 90
5312.447, 10
5312.547, 50
5312.647, 20
5312.747, 40
5312.847, 50
5312.947, 40
5313.047, 40
5313.147, 0
5313.247, 60
5313.347, 10
5313.447, 40
5313.547, 30
5313.647, 10
5313.747, 10
5313.847, 10
5313.947, 0
5314.047, 0
5314.147, 10
5314.247, 0
5314.347, 0
5314.447, 10
5314.547, 0
5314.647, 10
5314.747, 10
5314.847, 0
5314.947, 0
5315.047, 0
5315.147, 0
5315.247, 10
5315.347, 10
5315.447, 0
5315.547, 0
5315.647, 30
5315.747, 0
5315.847, 30
5315.947, 20
5316.047, 40
5316.147, 0
5316.247, 10
5316.347, 10
5316.447, 0
5316.547, 20
5316.647, 0
5316.747, 50
5316.847, 0
5316.947, 20
5317.047, 20
5317.147, 10
5317.247, 40
5317.347, 20
5317.447, 70
5317.547, 70
5317.647, 60
5317.747, 230
5317.847, 290
5317.947, 300
5318.047, 160
5318.147, 250
5318.247, 300
5318.347, 210
5318.447, 230
5318.547, 140
5318.647, 180
5318.747, 110
5318.847, 280
5318.947, 220
5319.047, 160
5319.147, 210
5319.247, 250
5319.347, 180
5319.447, 240
5319.547, 210
5319.647, 210
5319.747, 260
5319.847, 340
5319.947, 200
5320.047, 290
5320.147, 210
5320.247, 90
5320.347, 190
5320.447, 150
5320.547, 170
5320.647, 220
5320.747, 180
5320.847, 110
5320.947, 90
5321.047, 170
5321.147, 80
5321.247, 110
5321.347, 90
5321.447, 150
5321.547, 270
5321.647, 110
5321.747, 160
5321.847, 120
5321.947, 80
5322.047, 230
5322.147, 200
5322.247, 120
5322.347, 100
5322.447, 110
5322.547, 160
5322.647, 170
5322.747, 170
5322.847, 280
5322.947, 130
5323.047, 220
5323.147, 210
5323.247, 110
5323.347, 170
5323.447, 130
5323.547, 250
5323.647, 90
5323.747, 100
5323.847, 60
5323.947, 90
5324.047, 140
5324.147, 50
5324.247, 170
5324.347, 140
5324.447, 110
5324.547, 20
5324.647, 110
5324.747, 50
5324.847, 50
5324.947, 50
5325.047, 30
5325.147, 100
5325.247, 90
5325.347, 90
5325.447, 50
5325.547, 70
5325.647, 30
5325.747, 20
5325.847, 50
5325.947, 30
5326.047, 90
5326.147, 0
5326.247, 0
5326.347, 60
5326.447, 0
5326.547, 40
5326.647, 20
5326.747, 0
5326.847, 0
5326.947, 10
5327.047, 0
5327.147, 20
5327.247, 10
5327.347, 0
5327.447, 0
5327.547, 0
5327.647, 0
5327.747, 0
5327.847, 0
5327.947, 20
5328.047, 0
5328.147, 0
5328.247, 0
5328.347, 0
5328.447, 0
5328.547, 0
5328.647, 0
5328.747, 0
5328.847, 0
5328.947, 0
5329.047, 10
5329.147, 10
5329.247, 20
5329.347, 10
5329.447, 0
5329.547, 0
5329.647, 0
5329.747, 10
5329.847, 10
5329.947, 0
5330.047, 30
5330.147, 20
5330.247, 10
5330.347, 40
5330.447, 10
5330.547, 0
5330.647, 0
5330.747, 0
5330.847, 40
5330.947, 10
5331.047, 0
5331.147, 40
5331.247, 40
5331.347, 30
5331.447, 10
5331.547, 10
5331.647, 40
5331.747, 10
5331.847, 10
5331.947, 30
5332.047, 60
5332.147, 40
5332.247, 20
5332.347, 30
5332.447, 10
5332.547, 40
5332.647, 40
5332.747, 30
5332.847, 40
5332.947, 10
5333.047, 60
5333.147, 60
5333.247, 20
5333.347, 20
5333.447, 30
5333.547, 20
5333.647, 20
5333.747, 0
5333.847, 10
5333.947, 20
5334.047, 0
5334.147, 40
5334.247, 30
5334.347, 40
5334.447, 10
5334.547, 60
5334.647, 50
5334.747, 50
5334.847, 20
5334.947, 60
5335.047, 60
5335.147, 40
5335.247, 120
5335.347, 60
5335.447, 70
5335.547, 200
5335.647, 70
5335.747, 50
5335.847, 20
5335.947, 90
5336.047, 60
5336.147, 40
5336.247, 80
5336.347, 90
5336.447, 100
5336.547, 70
5336.647, 30
5336.747, 0
5336.847, 10
5336.947, 10
5337.047, 40
5337.147, 50
5337.247, 10
5337.347, 20
5337.447, 0
5337.547, 40
5337.647, 30
5337.747, 20
5337.847, 30
5337.947, 10
5338.047, 20
5338.147, 30
5338.247, 0
5338.347, 10
5338.447, 30
5338.547, 20
5338.647, 30
5338.747, 10
5338.847, 50
5338.947, 40
5339.047, 30
5339.147, 40
5339.247, 0
5339.347, 60
5339.447, 120
5339.547, 160
5339.647, 40
5339.747, 50
5339.847, 30
5339.947, 10
5340.047, 0
5340.147, 0
5340.247, 40
5340.347, 10
5340.447, 10
5340.547, 0
5340.647, 20
5340.747, 20
5340.847, 20
5340.947, 40
5341.047, 10
5341.147, 20
5341.247, 10
5341.347, 50
5341.447, 50
5341.547, 40
5341.647, 10
5341.747, 40
5341.847, 20
5341.947, 50
5342.047, 0
5342.147, 70
5342.247, 90
5342.347, 100
5342.447, 60
5342.547, 40
5342.647, 20
5342.747, 10
5342.847, 20
5342.947, 60
5343.047, 30
5343.147, 30
5343.247, 50
5343.347, 30
5343.447, 20
5343.547, 20
5343.647, 20
5343.747, 40
5343.847, 30
5343.947, 20
5344.047, 40
5344.147, 30
5344.247, 60
5344.347, 70
5344.447, 70
5344.547, 60
5344.647, 40
5344.747, 60
5344.847, 60
5344.947, 80
5345.047, 40
5345.147, 30
5345.247, 10
5345.347, 30
5345.447, 10
5345.547, 10
5345.647, 50
5345.747, 100
5345.847, 10
5345.947, 30
5346.047, 30
5346.147, 50
5346.247, 40
5346.347, 30
5346.447, 0
5346.547, 30
5346.647, 70
5346.747, 20
5346.847, 0
5346.947, 60
5347.047, 90
5347.147, 20
5347.247, 20
5347.347, 50
5347.447, 50
5347.547, 40
5347.647, 30
5347.747, 30
5347.847, 30
5347.947, 20
5348.047, 10
5348.147, 60
5348.247, 60
5348.347, 10
5348.447, 20
5348.547, 0
5348.647, 170
5348.747, 100
5348.847, 80
5348.947, 20
5349.047, 40
5349.147, 30
5349.247, 140
5349.347, 80
5349.447, 50
5349.547, 140
5349.647, 140
5349.747, 30
5349.847, 50
5349.947, 0
5350.047, 0
5350.147, 40
5350.247, 0
5350.347, 10
5350.447, 10
5350.547, 0
5350.647, 30
5350.747, 10
5350.847, 10
5350.947, 30
5351.047, 0
5351.147, 70
5351.247, 20
5351.347, 0
5351.447, 20
5351.547, 20
5351.647, 40
5351.747, 70
5351.847, 40
5351.947, 60
5352.047, 110
5352.147, 110
5352.247, 220
5352.347, 200
5352.447, 150
5352.547, 200
5352.647, 350
5352.747, 360
5352.847, 340
5352.947, 270
5353.047, 300
5353.147, 260
5353.247, 260
5353.347, 140
5353.447, 180
5353.547, 210
5353.647, 300
5353.747, 260
5353.847, 230
5353.947, 150
5354.047, 170
5354.147, 40
5354.247, 150
5354.347, 120
5354.447, 110
5354.547, 80
5354.647, 10
5354.747, 50
5354.847, 30
5354.947, 20
5355.047, 50
5355.147, 10
5355.247, 10
5355.347, 70
5355.447, 40
5355.547, 60
5355.647, 0
5355.747, 20
5355.847, 0
5355.947, 30
5356.047, 40
5356.147, 60
5356.247, 20
5356.347, 0
5356.447, 30
5356.547, 0
5356.647, 0
5356.747, 0
5356.847, 0
5356.947, 0
5357.047, 0
5357.147, 20
5357.247, 0
5357.347, 10
5357.447, 0
5357.547, 0
5357.647, 20
5357.747, 0
5357.847, 0
5357.947, 0
5358.047, 20
5358.147, 0
5358.247, 0
5358.347, 0
5358.447, 30
5358.547, 10
5358.647, 160
5358.747, 50
5358.847, 10
5358.947, 30
5359.047, 120
5359.147, 100
5359.247, 70
5359.347, 80
5359.447, 100
5359.547, 150
5359.647, 130
5359.747, 130
5359.847, 50
5359.947, 160
5360.047, 170
5360.147, 120
5360.247, 220
5360.347, 150
5360.447, 100
5360.547, 210
5360.647, 90
5360.747, 140
5360.847, 120
5360.947, 80
5361.047, 110
5361.147, 170
5361.247, 90
5361.347, 40
5361.447, 70
5361.547, 170
5361.647, 30
5361.747, 100
5361.847, 70
5361.947, 60
5362.047, 80
5362.147, 60
5362.247, 20
5362.347, 30
5362.447, 0
5362.547, 10
5362.647, 20
5362.747, 20
5362.847, 10
5362.947, 0
5363.047, 10
5363.147, 70
5363.247, 0
5363.347, 10
5363.447, 0
5363.547, 70
5363.647, 100
5363.747, 10
5363.847, 0
5363.947, 140
5364.047, 80
5364.147, 210
5364.247, 120
5364.347, 80
5364.447, 170
5364.547, 240
5364.647, 80
5364.747, 60
5364.847, 90
5364.947, 190
